Id,nsfw_score
OzyBDbqpjis,0.000440346
87L6uyEnFhE,0.00556331
9gqlaXMG9d0,0.012965687
wNXLB397uTI,0.034894984
FZ6xTSBCorg,0.279494405
ItLdwozWAlU,0.006022686
i484XqTElvM,0.427811176
Y-Skic7eoFc,0.021900512
BofoUTCtdtE,0.740409434
5J71ykxSl3Y,0.098520495
s_UU6PoexSY,0.028298587
z3dVkOKrFYc,0.003909517
zefWz0GduyM,0.016186194
cut__OTITjw,0.046976838
t79acnRng2g,0.003718298
64HUiQbCODo,0.022860445
me5WvmzEoGM,0.064669669
KIdAJiiMHiw,0.018284895
XBWSi-Iuvrc,0.220824033
7os5yGBM-GI,0.005728872
IAnx3mwiRJM,0.031574689
4VElwNkHVgs,0.08903943
maxSjHPDrSA,0.55124265
5DoPAdhWL98,0.203583077
s-BX065WKM8,0.009401872
5DgZLL0mG7Q,0.261868834
qEFmn_v3lw8,0.011724528
gUtu0PjjJmE,0.016889947
PlC7UA5SF5k,0.436501592
sNK0rspzN3c,0.035284575
M75twhbdbH4,0.252198994
eSxPcNntSZg,0.012401801
6whJSDWneJY,0.005623832
Qwc8vPny_7k,0.022321528
2Twv0efZIdQ,0.84096539
nzOygjGdYFY,0.019010138
NkNnlHf-10Y,0.006845615
ZVjm2y9XSss,0.10150896
y8soGo7irJI,0.038632888
vKIIyTkYplE,0.079688482
x93YWzs-H4Y,0.009109087
Cij2FV8t7vI,0.029230176
hYmvFwsTfz4,0.18237263
WO2JPxGCsnU,0.002510878
sYj8eJuioMM,0.045722023
CXtDITq_vV4,0.058281504
8w4fVb1kMFk,0.408742696
RJNxYyiD3XM,0.093363263
J5WttYaF2S8,0.010661842
wQNzf5--N70,0.160967663
HODwHc9cKbA,0.00208325
53Bs-x8J54s,0.295394957
cXIWwZ6A_cw,0.047059398
c7LQY_3Jvz0,0.026570048
6IkTQYgtGMk,0.030862544
4fiu1--xVl4,0.018158482
oWeEK89Hc10,0.015145231
p9vqJG1Jwq8,0.070368737
Nnb2AH3mOwU,0.060720462
YPoX6Bg7R_0,0.01170889
Esr05Q-s1mE,0.00113893
cV4MFMqXVSE,0.002232712
BL2o4-GfKuA,0.005630468
99FtwGpdDQc,0.015415807
tXHt8N7kqTI,0.095031545
LSKJRpP67Z8,0.035570789
TT0TepK01tQ,0.002422703
Sga5uKtPOTI,0.008052684
RsPQbNFWqjc,0.373859674
kCt60FKxhrA,0.167151883
zSeIPnm86iE,0.054090865
utIm33dxx48,0.176719427
_m9ocn8fhCs,0.017442174
RjlmuSyeXM0,0.01129592
24yzOUWW20c,0.001645217
j0KRhVD_VtE,0.423158854
NsjfMyc8Iek,0.022504866
vdue7PlLyec,0.120090269
TjPhJ8947sw,0.369415134
3-8m1w5hUeU,0.001595547
L7LztLUNTW8,0.026412103
PNrkyMia0Yg,0.121502474
YpA1TZtp9pw,0.001223406
zYwX6RM8vDk,0.004532241
zIbym9zIkRg,1.86E-06
pzPrtlMWSm8,0.025757736
PVm4QhXwRiw,0.00205252
jrZXtP-8VJQ,0.147187829
4JQ8UdAeudM,0.000121819
h1K1wWCUyoQ,0.035709865
Yhnbt27jEIg,0.009653646
Z_P5NTbn4aE,0.010527482
yRxt4x4F-MI,0.053140741
UQ2CWT67KKE,0.044488255
RGh3o7RwImM,0.001760196
iAFKZSYyh2E,0.055589192
7Udas-h77SU,0.512789786
R1t29VrmK7s,0.153348997
YQ_ennPO1o0,0.006619941
xDFtrB8cqjk,0.002549906
mkc7fBdnB40,0.134441614
C6BnqY-nllM,0.084076114
F62nD02S3hA,0.260198772
QJN-J30NLU0,0.048485287
cicR5nFvE0c,0.00913746
StEXlhSNM3I,0.293729335
zJJaH8i1WHg,0.064209424
NOn9myrI5eM,0.163297504
dBOJkbu7cJU,0.093830451
v3kxO0255gQ,0.003245883
WKQr92j4xs8,0.615498841
2M7sUYejqcs,0.024136301
JpupOmpP7Kk,0.014031127
uf8ynZr_s_M,0.02100208
wqxbvBym0-s,0.198550969
g3ijx9v2oyQ,0.005615071
o6bf0xjkjYM,0.187980771
MzHP5m-asDs,0.026921421
0QvhL4sz_QI,0.061543535
HQ6dZpVASIQ,0.084977023
XqH_pDwIRAg,0.045835253
jzND_pxEaN8,0.097224832
m8MqsmhKuAM,0.081936128
dZ9j4KIR2Zs,0.61146754
YtfuGsgxBIQ,0.04616015
Ia5Q0Guk6xA,0.001509276
Tn3LqxO6Tcg,0.004223193
bZ0v5hG7djM,0.001565195
OLFMRQQ8TT8,0.03097792
hZLvkq4rEt4,0.199675679
OYfVh033F90,0.021996342
q9Pel3Hc-V8,0.001900363
Guq_tjk1LJ8,0.105880372
WwMzxJnOh70,0.000456526
n9Kh57GT84k,0.004781504
MXoxaVb7vgk,0.052685264
DItsEVKdnL4,0.00179895
LMqOj6iR2DQ,0.066724673
B1mCETTy6WA,0.037229788
P1FWuuhP2Ys,0.010101581
DO6EADwRhh0,0.005099542
fzdN6hHZbJU,0.006081949
yUVpzbsjTW4,0.015668251
mGtDrvrP3qQ,0.577832341
c4MjIfljAgY,0.388571084
ZhfNJCFpWWI,0.000635158
wjLQaTyNcFc,0.010212707
t4fIMnRzyKE,0.013912156
RD4H8rYH_Z8,0.00042547
2-vJIsLPBac,0.019352468
vnC-m_YC7Bo,0.000935121
_p7MeQOGhWM,0.027507253
OdLvqjBgc90,0.00652494
TYH1cQOXzhk,0.028535282
hPyvN1Sh3RM,0.006998097
kFOYjz0lCks,0.036867764
yRn5qvGHyls,0.050765995
zcYwpFTNEw0,0.022674635
aqytwYHCJf0,0.053472623
4f_l1MUfhZw,0.047862664
0Yh5ah-eeoI,6.31E-05
yQRgQ9xAmcA,0.020470075
oO2qo7RL1k4,0.024427406
xoh8fjcfqEs,0.001562242
P8UlR2oKas4,0.001051224
ZJyTefRjUhM,0.015520957
jXaTVMDhDpg,0.105499603
za-MsH9eLQ4,0.008008788
jptysSMouuw,0.003363064
Yilc-PNzOro,0.174943432
YcNxaoFYfj4,0.002941151
nSwYU_L_Azs,0.003497967
EY2jNT_DLNc,0.02869918
ocKrwPcsKcI,0.019487903
HhKrcb7uEaY,0.22748363
eFadNy1hCtk,0.008292242
zPkMz3PHPmU,0.053147797
jc-zkrAH3MY,0.106081359
JPNMQlzk8P8,0.220584735
DSID0RqWruc,0.012520042
7A_whMSQNPM,0.000336623
69QH1goXtqg,0.001075545
DqWbUZI3K-Y,0.040658548
xcY8xHmkQm4,0.002041406
uIPMs1e_KXs,0.004518942
uvEUiudy_uM,0.007607896
rV0vEWw5_BA,0.115086548
AQsU3PYQB-U,0.016555855
C8HWm7GhZro,0.026279645
boHNHGX_hHY,0.021326749
BE_vg5b7ldg,0.032434192
VTrrQefxl_A,0.006232393
zSlxs4rMm9w,0.201912507
kOzzoFsHUG4,0.03028268
bk5rrDsdSew,0.035971068
fAEcRMFYS5Y,0.014044821
o3apeRpnrH8,0.577931762
J91usFvFKCs,0.000770179
8LsYZ2tZ_Q0,0.011927586
XONMcBdpKec,0.198768064
vMfqwv9GIwA,0.294978291
1uAZsWxVwas,0.079062156
xJNNGjgX8n0,0.004263408
stFNV3ONSq0,0.08538615
9jy8yXj9U3M,0.026751099
_BsJWUqHK9g,0.085238665
8NiUtxg0LLo,0.011044309
0NAQR9cX80w,0.013995661
sr-40fBtg00,0.06927564
nUbWs5GXNF0,0.361626774
qc-GaGN5rUE,0.669751167
ixrlUsmdvmI,0.041241378
Bs28Hd-hqxk,0.603345037
ufQoKQUa9zI,0.00423737
UeVR7FAhioc,0.040862232
D4NmO_v1ge8,0.287976146
ojf_zzR9CQM,0.010527179
aXBgo83vGTo,0.061338719
IsiSXoFdgPw,0.18571654
B22yiTbURzM,0.382846296
ecvd9E9b0rk,0.467032731
9qsurxEva8Q,0.285647273
KyEJeNzfT5g,0.010831918
gpRTv93OCIc,0.039129227
NLACS58UCsQ,0.009753844
9okFxZTMhzg,0.037732355
llmamawKF24,0.039842971
PODHQKz6nUQ,0.036396459
m5R6-1cG3HU,0.114537776
YeAFDG2EgJQ,0.024000587
WxPXUiTQEH0,0.072162062
O1MxWsNh5Bc,0.001088473
SqdSiIWJhoA,0.036251996
OQseSQe76bo,0.002453786
XD441yuGkNg,0.058164943
ThQPTTx1CPI,0.176282391
t_V-isymlqw,0.215463981
_0vcr2XtH88,0.197697058
ws3b9fAa1vY,0.000616532
q8MN7W1GtH0,0.053141098
Z1_lIbfBJJg,0.015976369
KRMQh0l2czs,0.053492829
I0vdAIkZa7M,0.002136214
x-MgdXxoxps,0.010004192
PoVafwq9ccA,4.22E-05
fx0uLYk6fVU,0.000223878
sxqdpWw0xq8,0.055595748
ZUu4NYuwKkI,0.076724499
Q5kY4rZzgoA,0.008140617
QKnKvYZKML0,0.000324492
N1L7TYydl5E,0.122945085
mHixpR-2O50,0.658663273
Q_N6xtWFQEI,0.254924983
WN5lpQmPEck,0.070545934
budQ-tDBp5c,0.014362463
KQ001eN_fgw,0.014922393
dlEeTZAJQZk,0.050870344
4zCy4990y88,0.008802418
o3h92SYVfw8,0.006335504
oJ72-_EB38Y,0.001719182
jMqDFETvah0,0.031332955
dDVGTwNJ1EM,0.005091981
iyESniZFyu8,0.020508507
zR1AaGv3Q28,0.107075356
pBjPhWuR_E0,0.031413551
9gVF2kT-Zlo,0.000450835
wfeCIHuWl6c,0.085077606
gmx9YEPZqaM,0.002742929
ZzP_bkahcss,0.006722194
JELVz3A0WqY,0.156410769
gsH1U22q2X8,0.00191184
ij-9AYK1ufA,0.156056419
V6uWh0PD1Cw,0.016598135
1dPbFrq9KuY,0.000880919
cLcUFFLvDMc,0.421494097
5xv4zkKN7nE,0.05256635
Y-dwaeIdh-4,0.508512259
6gQ4gkvt9RA,0.019992512
WTAZMchx2Bo,0.001660521
DYL9EC2I11o,0.005693666
yMxnhjxjrdU,0.020821281
aa3WtvS2y5A,0.012753285
umF9eoy5rnU,0.082996942
8b9Z2N_nWjo,0.028704314
Lv-G-kasZQc,0.080624454
1kBZ8LX-KIA,4.35E-05
Z5ODoXSbFG0,0.000631878
g4PmRai1ObA,0.984268665
x_5olNMvbEA,0.040950235
fLC_sbh4eas,0.045868151
Wf_jw9o0yNg,0.027846875
rHRIwGRXqEE,0.027363984
quz3_OeeRxg,0.005749508
EblWpz7yaKA,0.000138643
xYvl3aoZpEk,0.082556888
5c15f3hqHfI,0.005708808
PxaRdOlDoSQ,0.350658119
uAshaJfaWF0,0.02597459
8SCKT-y5cnc,0.005852448
Ex7Sp4wiCWk,0.038254835
ptF4doYU444,0.047715373
1e78AP5AROI,0.027768767
hNpc6Ky5gX0,0.019006414
QhA14ceSpEI,0.007255679
cF2Hre20o0Q,0.017993817
etx27RSfobE,0.002094988
8ahMqbB26RM,0.190349281
Z2WhBIftN18,0.015145929
eV0gOybanF0,0.00223936
Rwm_lgQooaI,0.034142137
2ffiWdlwTkA,0.00200226
dg5YGOvJ7Mc,0.00123735
eo5pL068WmQ,0.054627392
5r19SJ3EiPA,0.0392318
v9l5EGGqD8s,0.017294649
LeJ-dxeMAes,0.013651016
HOnr_K8lYos,0.008592425
cQssHu4HWjI,0.001265256
JpZGdno6DiA,0.001938689
1owrEmzRTyE,0.074044675
C7UrIO82DFw,0.003534955
e4BoOAfiOKM,0.00059518
bGZKobASgyQ,0.530543029
POHAgEkqR0s,0.003840763
rHToYWtzLFk,0.03106066
FPHS3_DKOnE,0.014281189
RNj-ycZOp4I,0.139806643
E87ItCsYIRA,0.005040163
0-PNRDj67b8,0.00056456
6RJ3ujFkvdw,0.008757913
omcyh8-aL24,0.495760709
JiUSOJMckd4,0.232691318
D6X4w73NZsY,0.003172448
X1iYQePUu48,0.004570974
arTGj2FK2V0,0.004051012
nZztn5eKcws,0.076257065
qX3lXhOvH-0,0.345370382
6i9-eXlz3u8,0.008102804
paWUW4sMO0Y,0.004725415
zUS37KpaLdc,0.052756373
q8h3yGFgXnU,0.130625799
Qo-eYxuJHOg,0.043238267
FVGQFmCYIuA,0.022550888
kenW30fJpgQ,0.00525017
oybQn00Bcvc,0.010255042
TlIUKtTCsdA,0.199837014
fKT0MaR0M1A,0.128404021
59h-KOQgH2U,0.09961772
QD6z9GfJ5Us,0.037216805
-7u-J39FUb0,0.187362969
FHJFiiLMd98,0.125339836
nZNSiT9eTjA,0.007113644
pFW_5-liz3E,0.455704302
zCDu8jUzoGw,0.005977674
zBP4uXG4Mto,0.059692748
Jmbq41WmY6I,0.000616988
xPzJ2hubuXE,0.222029433
FYh4NDNG6lw,0.023575474
Re4lBmNVCOM,0.96976757
eFuXyodn05s,0.000744483
SJ7wYQ0NRYA,0.004498128
yy8be7S5ffk,0.074738406
Fuk43Xs7-Mc,0.003410845
VCBHIhj-GXk,0.079904772
XOZ9kwwD_SY,0.020858688
J2wvJtj5MKc,0.558147252
k_j-_d7cZy4,0.020970613
rZE2kGhS6tI,1.32E-05
8AbAN3VqAR0,0.00066203
sDFZg2tUQA8,0.213500097
w9EvwpNM6B4,0.083461054
cyTRtSP0ec0,0.04157155
yQyJVE9_oWo,0.403284997
68ktbZRf4mY,0.008978239
KHh2p41QM24,0.825661421
s0irjXo2Qcc,0.002471537
APTgeMK2uZU,0.011935873
3cNZU4_hQkE,0.003207317
ohUWqE332iA,0.005199939
nvd7D4Bqfaw,0.031457543
0xU4Ywg8gFU,0.00436545
VjJvIiQ6nWw,0.818254113
Jw3EjXClVzs,0.031078216
R1YihDPZsmU,0.350797534
53SkusCMQds,0.000135828
bqfJBiL6kgo,0.250943303
EQAefO47Abg,0.002287447
0RF-eLc3dvE,0.122978598
7FWawUJPUE4,0.046107121
20vE9Qeb6MY,0.024752133
Gp1iNz3kAbY,0.018260572
UE52rzPLv70,0.009784847
dwMYNHPavlA,0.000317256
IPCTe2chlxo,0.001593465
mO5OmTJrTOc,0.018500609
LcVrfsT2PTI,0.146054998
_2FhPNQjIg8,0.210841045
1QKGYaYR1pM,0.261789531
jJKqdGGrGzg,1.08E-05
Sw_PdWrZdDg,0.061496381
YP0UZsfNy-Q,0.00157389
M8ZQp5no73A,0.017939644
nLBETkSXWfY,0.00184178
LHRPRHMfe9Q,0.528801143
j-ffH_Epdeg,0.410505176
nKgmZhUJedQ,0.009085308
1u2zOdlrz3c,0.006115699
hjrTpgTrm7E,0.16742076
XN99TkdxzgY,0.006737442
5xW1f-D8Dqs,0.017543532
NlAXxWW2Yhk,0.033635326
AbBxcnzKNEc,0.343114853
xhTcn418c5o,0.210869968
0cdgjCayxCM,0.004493036
lqi0Gz277Cw,0.247440696
E69TRhG2GIw,0.001388021
w0y8D0w49m8,0.004099686
0d-QtUyio84,0.038907629
kHqFkIgVF3c,0.004715786
lwGuc9SLfWQ,0.023608208
bDRVmS4NmQs,0.015174962
uGq59Ia6AaM,0.097487941
al1KK1SL8AE,0.000946487
uLFuyvZ6aP4,0.08373598
EeogYwDOXR0,0.060407083
SyzalqVaTK4,0.001924575
S5zDdJHr6ZA,0.003106197
1exS3WJF-io,0.006621218
2wSy1Sn3waY,0.017323321
EwKeIlnFzzE,0.014301763
2V-coCnBriY,0.019429902
iZASO6kPWEg,0.00241575
e9Z1eBcB36c,0.006636679
hizRBZv3POk,0.105916269
JIzZZPV_NWU,0.327373892
fTRlbS36OFY,0.011019664
2OGxhQ3kxt8,0.684083939
dBtBPK6Mif4,0.013091481
XFc793QE29k,0.000293052
EK-Au6Fq2HM,0.060603235
ObpyREU6knM,0.012177339
kWq6XTfHmiM,0.040393632
d-QyA7q2rwE,0.005646763
BvoKT5W8yYI,0.222663611
JeWmGH1IQtk,0.079507805
9gPjIAYWFhk,0.005139153
utL2cE_rdoY,0.308644772
m1FNZvEj1Jo,0.004615978
wOFvU6ylvKo,0.004370543
VmuxwozGvHA,0.096355662
vgi4DHnqUuA,0.596884072
9g7sAS7zjzc,0.368704617
orOL03wq-gc,0.002207545
IQv_3LekuJs,0.081281438
a17xKoaNeHk,0.21317099
pNaT8CTvxvs,0.026677256
h1Kh7W7cJ_U,0.251112282
_j1wnoOPVqU,0.056418128
DFPaOnwjkXQ,0.011469289
Izyk3jkFaok,4.35E-05
R5WJF_Su_qc,0.001064947
XG7H6rRkqXQ,0.080050863
y48xN4dKgJE,0.009018949
CYSj1DDqDrM,0.015241664
3ZdQU0e4xUg,0.000532568
Pd3qUy6tPCc,0.024675474
0-l49v94P84,0.018769355
1__y9Io17zY,0.096416764
Hhrs_tKwQq0,0.053562406
f2Y7oQ2imbE,0.02085996
BCDzUc6R7uc,0.086275466
NrTEFCsSOsc,0.119996481
8xSoKZOjIYw,0.098500073
FfWMo0Idk0g,0.008389798
nH3Bwib_dsI,0.015092143
K7t_Vj5QOvc,0.060916208
1OSXzsvc-gA,0.000399011
F8adweOdtt0,0.154032901
XPyZecGlu8s,0.14993839
kfubaGosRRQ,0.020568084
JVhSRsRENZY,0.003422708
wZIFjcgDPbg,0.028504882
p3g3QS_wFNo,0.215901524
HafveZCQf_Q,0.501409769
qYrQWnovg5I,0.001190877
hZBCEUy-DVU,0.002790054
KPAO-3xNrfA,0.002591004
7TzjFRSoyAA,0.550444245
xL9K9BESOfk,0.206583232
u6PaGgreQvM,0.018202694
ZzzwSXgWwk8,0.022403445
DN7PxtnOsh0,0.029704506
wpYnY7t_GxY,0.000918073
kWxl7jC4f9Q,1.23E-05
rlBAI946aZE,0.076164283
5OPKYK4K8rI,0.000839522
kNTKVMgv-aE,0.009249188
a_XyDOAdrZM,0.074462034
BSW76WlUG-w,0.069884233
5azMIAxWaaQ,0.133798987
7Z8rO9VFNTE,0.037845712
qubKrfhwYHw,0.23590596
UK08om8tNos,0.038296219
xRwoFnT6sCQ,0.140029043
YF3EkxiexmQ,0.04191687
pdB666TcaTA,0.039974082
DyNre5VVLJI,0.035026405
6V4B9gqOZA4,0.141926423
Qel79X1SVjU,0.062126927
dEtli1Wd3IU,0.02109886
hGnPJKAIH7Q,0.268951535
NQGVwlmZo30,0.109467544
DDTrfw1PhDI,0.739075184
BcItSxH_qk8,0.000514627
THxQTSECzok,0.010674011
d3CSo_SjWsY,0.006023011
P921J1Fjoug,0.033870753
KjN4ecMpSEM,0.006818263
RNjArcZgm3Y,0.003728366
daVm8anWk0c,0.697385073
ofZ4OqRPn78,0.358584404
JP-1PqnL44s,0.000123074
NKzVpsav0u8,0.001049629
RNSkMMo4Z-k,0.004478382
k8ebqy0UB54,0.037517253
MheiKHSyax0,0.182373285
ccuxx4MMPMw,0.009688144
zQMyfI96VHQ,0.200267628
S_1qPeNrA6A,0.000100874
a3onuxZf-Og,0.001385603
R118d1-R8iI,0.212886408
Qbg0xHxxwf4,0.508262157
Tgh9JNQCHm8,0.004009409
ZYkMufeeGDU,0.047012139
C2b-Ihmbca0,0.001344716
DScCkb_-fXA,0.009201542
LqfmPk1Lxsk,0.015116403
hYYLrcyjLpc,0.046718568
pF1xfXbHhT0,9.40E-05
2T6Qi7RSH5A,0.139470994
olLtl9uuZ2c,0.056422725
605q1ad1V5w,0.704914987
pBHdExZlVgw,0.001316179
3TSTQI7xS4c,0.042511169
MrWtM_eT7oE,0.006089727
vF2XAS54Fvo,0.122211672
vqyFxpjV73g,0.00394326
dTLNN6CICoA,0.05612411
dKtaMqWCtMU,0.059010398
_0jF6VI9Qiw,0.228129759
pYRb1I87_dg,0.000259692
pYrZSNehAig,0.00696362
bFBeQarVb4M,0.024908083
tC2b-NZ3HLg,0.155258879
wsQVTgEcpnY,0.019205181
mEGSHygRKmc,0.005593478
SRnYxLYch6Q,0.021477971
pboMsz0gqmM,0.344663948
EaOGQ--8lqw,0.871734858
qnYXxIEss4o,0.39093706
x_En-wGhhko,0.007230313
iLSikOP_idk,0.265894115
Yt7dDWchd9g,0.000321316
3HkXF_jDJ4k,0.001255098
2JawW_p55iE,0.237294436
amKoMaU3Irs,0.303896904
56Z4-qYL4iE,0.008664661
MNH77Bfu1xM,0.004504457
Hx6JIfQ55o0,0.313197941
GBMdGP286yo,0.585017502
FUaJxsLBaHY,0.044737138
w6XyfEAPH3g,0.027173592
lET5J8xXops,0.002241492
7OBEUHZDMas,0.25598067
3qLMaqw5Myg,0.078753605
qZukEXXLNvs,0.090994127
upIpdZ-ZmbU,0.198400363
an8pTt8Pxnc,0.024203025
XHDnUw_K4RE,0.011652143
7OLKQaPIrUM,0.014790146
rEsFlUQlWl0,0.527572989
JoF7TyhVx7o,0.008547062
egBz0SVuNqA,0.04057271
syEz9i--0F0,0.030556275
o5L6W0YoAd4,0.002444219
ImKYOkz6wP0,0.000620174
Ww-1PG3FjLM,0.010820061
Qextb6gZb4A,0.27942276
Fr7xTDPQWaY,9.24E-05
1Eyr38S_nb0,0.018391021
k96OyPS5aFI,0.251876622
LrL9bjnAoj4,0.391261786
3nFBKzSUHik,0.046517804
wUBmckWI1PE,0.476425529
_YGWXbC8kF8,0.073120013
ZOEfGiZr-eI,0.001005714
i33swzZjkpE,0.017963802
vpBpZgVuk6I,0.010443804
8HKHUT4VbF4,0.052537005
V_EKKwhJb8E,0.000692303
Uuzq7LbqjD0,0.002809573
E4HDOnoCFTA,0.036501128
PUMBS4M2beA,0.002864665
_mIbsJuDP5M,0.405398726
oR2e2LplAFA,0.072725572
xU7K6Wu64ok,0.228704289
0xtjOaQOHh0,0.04448951
vlTwQeSx9uQ,0.195653722
ZY4sXcmfWhw,0.003086207
8K10FUUohA0,0.001702812
6hOl77eXpyY,0.01864263
Y8BXAq99ZGA,0.001785532
aq9fGurd7e0,6.66E-05
2XKlfqrff9c,0.125901654
7w8iDYkk8Tg,0.003071247
FwRs8S1-sVE,0.016960932
JWyjLiYzHtE,0.062997513
8E1Q2EWGXP0,0.045054439
kChBWGHMMPw,0.011744518
WN_pJZ1aejQ,0.010971507
sRH2rVYSxtI,0.065706633
wBfasYYGoGc,0.001057536
h83cdRwSNwk,0.36670655
PcFfjtp_h1I,0.022410871
prtx7Tcz1RU,0.00360639
5wyBinClhc0,0.014988087
dej7Wtw2HG8,0.001570514
SqbIcANKJuw,0.105158165
Qk1Pj2zh35E,0.134548754
UxGqP0sTYmo,0.949997485
Oju0LmwhDW0,0.147610098
cYgw7_b3EVM,0.024264524
dsZzWHh__DI,0.00144833
5a-OvzNxDMg,0.008384955
32YT3veGhbk,0.030808477
x9p3ZHICR8U,0.009845276
brBVnufzZ6Y,0.130848989
jEBEGQzaqow,0.000319218
wqk8PZzIqDk,0.000296664
4EFsLgDJKac,0.04913177
P431qawH4Nc,0.001033934
H3cWzBIX278,0.002982759
gXZ8efPrspo,0.036024548
JeyI0EGLrMw,0.001136223
ki5Kf6iiLzg,0.014569326
reDBMvHtTw8,0.192426696
kesWXcaEyJQ,0.443988383
vW9Ob7YNZVA,0.168125212
mmQVW7LNSME,7.35E-05
KNzLCY5lURs,0.071063846
ZL_wDXd48Pg,0.012815313
YD1VoeuTras,0.002756637
qCA71eQw2yI,0.000525778
TC-60c_BxqE,0.021390496
fhO_AEZ_O5I,0.087504581
CV7ubWamG60,0.048209582
jzFPkwIJ-aQ,0.055119887
Y39ee-T6j50,0.017021883
l-7BzFKsAPs,0.314095527
WC30B8xOWiI,0.248084038
tsoVnhlY_Uw,0.042824931
zdTC4dNVayg,0.001256473
GCspOSoxlmw,0.027896488
W1_Nmudpkks,0.004353017
W5y3-EymNpw,0.004498589
GhrYNfSe6hQ,0.025528949
vy-Et1V-LpA,0.003055343
MwvsMvAre8s,0.034170054
pEa2JqKYuCs,0.00069534
Pfl5TmyAcEY,0.017142354
NegzFfZT0_8,0.005950781
TdPO1yuH_IA,0.032741185
EsK2pjQJKrk,0.004080338
b0lXx751wPE,0.33034271
emuSjn5iQ-o,0.018436566
HsYxP6Iln1k,0.018367464
SFE_1YjBqjo,0.022953659
VyNY7P7QkrM,0.012517188
H9rZJ_dop-s,0.0009288
DDjDX_FNZ2Q,0.171342418
BMdFAtJccFo,0.48530966
l-qCiPzZbUE,0.001344166
eOLOTyU4J30,0.165677905
c2zmul6kXn8,0.01583934
s_Qo6XYuHds,0.636415064
qvgWljAQV4k,0.330231577
TT6iJZfu7Ms,0.004732579
5LtMGacdOjs,0.008528736
yWrmD7fqLOY,0.020103985
FaopcHaBE1c,0.026021151
KWVD_hWDWMc,0.007544082
EqZA4n0iV9Q,0.029893801
4UgZRmK8h8Q,0.053201456
4KFYOIBGZjo,0.261498272
KIdxhnGiqJc,0.015552304
BXK20DNVX2g,0.043743432
F-w-6NyxQls,0.012399028
Zo9w7fXTfXI,0.688474178
lhe0c14ld0E,0.150081053
Zi3nNiIaEhY,0.010528028
6H46mNRKE_8,0.015207825
QK9N9y--As0,0.835457623
rpJBNT1nEwk,0.12401659
WJjdWsB0ifE,0.066330329
xqg2m-hW5Xw,0.002739369
IxNIFfgK8N4,0.004321154
4_ljJDRUaC4,0.016933676
z-6WvhXDMl4,0.213292032
vlPsU3Vmviw,0.022782871
FK6l83tvuBs,0.000918812
vwiIzZBdcsI,0.012725979
mBcmtRvNTKY,0.009769131
VqJnjlWxuE4,0.002477426
xae__UNyDi4,0.016879562
8BLxYpuxMt8,0.128664702
kV-j5jraP2o,0.003066917
rxB-hKugMiM,0.01340687
lpZzm5PDAt8,0.302886873
wCkzO81GJzI,0.019831579
CL0fRoaeHGQ,0.02494132
oC0E3Wu2gU8,0.01453325
m1E7vfPNZj0,0.008691957
nDdkyTUkpnM,0.116678968
NK5Xa7mmW8o,0.011193959
nbLOlVch5O8,0.017498657
HXxP38VGIMw,0.00198275
1vcbFuFCwaU,0.015844967
Y_n0UwQMz5o,0.065059736
ChYVBcMS_vA,0.007574086
-5CJmMuc9rI,0.092339695
P0SRtFqOlMQ,0.687328637
qEnyeHZS7FQ,0.014888975
9As3seuUkCQ,0.010827536
vy4YE3wjEtU,0.131621316
BnpSc0-eoZo,0.008493985
xCDy8IptVs8,0.018730087
LoqwPlNMAxE,0.000633097
rVYYjo1_hX4,0.001514937
A2A6jK6gCeA,0.003389081
XPI45Mwc8rM,0.010408575
jJ0jw5e_QMU,0.000980788
1TE70lOPa7s,0.002145915
VTmV5YJ__qM,0.211118862
BZsP1KB2Z0M,0.012631234
FmnRTvEgHTU,0.000215727
GLvuGS9N0Jo,0.52540946
8M8eD4Rm2Qg,0.001898352
2qTMJIJF5Ik,0.000470088
_LYqDjsYaLU,0.043150019
Ex9VjKewJ-g,0.103023283
jteA-k82L8k,0.03989346
xdFmyIuP6Q0,0.02570245
HBG6N9OqLLw,0.221316501
reneUwdjjUg,0.262237161
ZEdalau1YHM,0.001229339
BZGlaMt7a8U,0.053628389
wvyjz4HWwFg,0.092855453
QVxT7XcXbQg,0.308644593
3EBnWAmjhn4,0.027554575
6pTuAWOtCuQ,0.060361218
7T1bVagg6HE,0.002531607
qvzsEsOqEk4,0.000695577
77h2S_nXxbc,0.000513165
JkEmz4xn2Kk,0.017620254
OFEBlkGPd48,0.001011069
nLih-FblJ-U,0.252093822
sx18wau8D5E,0.095273979
reABU2UFKDQ,0.004199184
psX698uHfQQ,0.116454214
VqONLDzg5fk,0.905493855
iFXjsO2E8OM,0.000151995
EKIVdryQ3kY,0.008734697
LDY15OaUSiU,0.641724765
BWKkH_c5RuY,0.118593775
YN8M84wX9Ng,0.000514492
-7s4j70cJOU,0.204566255
57yKpL7M8ys,0.000673973
Kx0khGiqPB8,0.076475114
17iC3EV9ujM,0.001752966
gQ2SZKGOYyg,0.000944568
kO_NNaOpLjc,0.002416112
4Qh56uBekDc,0.057988845
nXow-qnG8v4,0.001616124
_zNRvqXVCZA,0.578759015
CwL0kgdEnKU,0.025272289
SCTGBv1RYUY,0.030291194
suO3iDrqgv4,0.4081074
WOXnRtE_guE,0.114340231
FrAmDGvQZz0,0.008735185
elCSXlCsoZM,0.001889172
Z_A2Or9zmng,0.022095447
zUUXxlK2g4A,0.221187174
