,LikeCount,DislikeCount,ViewCount,CommentCount,ContainsText,nsfw_score,Title-Clickbait,subscriberCount,channelVideoCount,channelViewCount,isSponsored,hasDiscount,is_english,is_Abs,is_Chest,is_Back,is_Legs,is_Arms,PublishedYear,ChannelAge
9354,42,1,1657,43,0,0.234931394458,0.046980277,3788,1,366,0,0,1,0,1,1,1,1,2014,2014
9355,6,0,1657,0,0,0.154242694378,0.016585587,1452,601,2053955,0,0,1,0,0,0,0,0,2008,2008
9356,9,2,1657,4,0,0.391977101564,0.931651652,20380,278,1921370,0,0,0,0,0,0,0,0,2012,2012
9357,6,0,1656,0,0,0.179755717516,0.237830773,182,6,7769,0,0,1,0,0,1,0,0,2014,2014
9358,6,1,1656,0,0,0.131315499544,0.100836039,670,110,487389,0,0,1,0,0,0,0,0,2012,2008
9359,30,1,1655,10,0,0.56405621767,0.137624785,0,84,122067,0,1,1,0,1,0,0,0,2015,2011
9360,2,0,1654,1,0,0.000278209161479,0.101138443,543,1391,437280,0,0,0,0,0,0,1,0,2012,2009
9361,1,0,1654,0,0,0.0111893042922,0.160538986,375,111,210521,0,0,0,0,0,0,0,0,2012,2012
9362,15,0,1653,37,0,0.615947961807,0.231649891,528,54,546935,0,0,1,0,0,0,0,0,2008,2006
9363,5,0,1652,4,0,0.000590316485614,0.091833666,3,3,2184,0,0,1,0,0,0,1,0,2012,2011
9364,5,0,1652,1,0,0.530859649181,0.971282125,19481,143,1482570,0,0,0,0,0,0,0,0,2014,2010
9365,4,0,1652,2,0,0.0730297267437,0.886618197,0,1,1654,0,0,1,0,0,0,0,0,2008,2008
9366,16,1,1652,15,0,0.161104056807,0.161104056807,13660,407,3263950,0,0,0,0,0,0,0,0,2014,2014
9367,50,2,1652,27,0,0.214664623141,0.131430194,18477,327,6907239,0,0,1,1,1,0,0,1,2013,2012
9368,7,0,1651,0,0,0.476202100515,0.550591171,6187,101,780808,0,0,1,0,0,0,0,0,2011,2011
9369,12,0,1651,2,0,0.0470331013203,0.10622777,1141,163,256902,0,0,1,0,0,0,1,0,2014,2012
9370,0,1,1651,2,0,0.863051950932,0.310554415,16942,3125,16980601,0,0,1,1,0,0,0,0,2006,2006
9371,8,0,1650,4,0,0.0166629683226,0.186633661,34,75,92232,0,0,1,0,0,0,1,0,2008,2007
9372,2,0,1650,0,0,0.00427632220089,0.322912574,6,22,11906,0,0,1,0,0,0,0,0,2010,2010
9373,17,0,1650,10,0,0.00421606423333,0.168051884,415,41,42490,0,0,1,0,0,0,0,0,2012,2009
9374,3,0,1649,0,0,0.534000694752,0.423876017,6744,1462,5016989,0,0,0,0,0,0,0,0,2012,2009
9375,3,2,1648,0,0,0.927801430225,0.015422903,902,31,205522,0,0,1,0,0,0,1,0,2013,2011
9376,2,0,1648,1,0,0.0281453169882,0.549877107,41,16,40316,0,0,0,0,0,0,0,0,2010,2009
9377,3,0,1648,1,0,0.00599627289921,0.225341186,42,3,105654,0,0,1,0,0,0,0,0,2008,2008
9378,20,0,1646,8,0,0.0060698078014,0.393769741,459,38,33747,0,0,1,0,0,0,0,0,2012,2011
9379,16,1,1646,4,0,0.746125102043,0.581135809,67013,4488,37432771,0,0,1,0,0,0,0,0,2013,2011
9380,23,0,1645,5,0,0.00812689587474,0.065775722,5101,276,2704901,0,0,1,0,0,0,1,0,2012,2008
9381,6,0,1645,0,0,0.0998393520713,0.049499027,4216,243,1086688,0,0,1,0,0,0,0,0,2010,2009
9382,3,0,1644,2,0,0.161104056807,0.161104056807,21,36,25945,0,0,0,0,0,0,0,0,2010,2008
9383,0,0,1644,0,0,0.059598043561,0.120244674,951,152,206510,0,0,1,0,0,0,1,1,2014,2011
9384,2,0,1643,0,1,0.228448227048,0.14898023,4,5,5240,0,0,1,0,0,0,0,0,2009,2009
9385,1,0,1642,0,0,0.0363339148462,0.937746525,40,52,42581,0,0,0,0,0,0,0,0,2011,2011
9386,1,0,1642,1,0,0.0248837508261,0.095665924,10,5,7416,0,0,1,0,0,0,0,0,2012,2011
9387,19,0,1641,2,0,0.670800328255,0.770972669,325,49,44193,0,0,0,0,0,0,0,0,2012,2011
9388,2,0,1641,2,0,0.391698896885,0.222282544,19,24,87856,0,0,1,0,0,0,0,1,2009,2006
9389,5,0,1641,1,0,0.00128888629843,0.327412695,2453,416,5302330,0,0,1,0,0,0,0,0,2012,2006
9390,12,0,1639,0,0,0.0209135059267,0.959110975,6,36,19524,0,0,0,0,0,0,0,0,2012,2006
9391,6,0,1639,0,0,0.0129749774933,0.678458869,32,38,27648,0,0,1,0,0,0,0,0,2011,2008
9392,6,0,1638,3,0,0.000779516180046,0.143682465,4,19,4238,0,0,1,0,0,0,0,0,2009,2007
9393,5,0,1637,0,0,0.00403956975788,0.379060745,338,43,206445,0,0,1,0,0,0,0,0,2013,2007
9394,4,1,1636,0,0,0.000882667256519,0.858823299,474,207,312681,0,0,1,0,0,0,1,0,2013,2010
9395,3,0,1636,2,0,0.161104056807,0.161104056807,12,6,5318,0,0,0,1,0,0,0,0,2013,2006
9396,11,8,1636,5,0,0.000400173128583,0.470582157,840,312,1377474,0,0,1,0,0,0,0,0,2011,2006
9397,21,1,1635,13,0,0.00394092686474,0.456546843,50704,683,30677712,0,0,1,1,1,0,0,0,2013,2008
9398,15,0,1634,1,0,0.007408878766,0.084120572,7434,118,4851566,0,0,0,0,0,0,1,0,2012,2009
9399,14,0,1633,0,0,0.000340069120284,0.294976979,6692,568,1903334,0,0,1,0,0,0,0,0,2012,2009
9400,3,1,1632,3,0,0.000870006333571,0.464951873,0,1,1633,0,0,1,0,0,0,0,0,2009,2006
9401,8,0,1632,0,0,0.0079831443727,0.097784624,51,68,66733,0,0,0,0,0,0,0,0,2012,2010
9402,11,0,1632,0,0,0.15126824379,0.781415939,75,5,19696,0,0,1,0,0,0,1,0,2015,2015
9403,15,1,1632,0,0,0.00421947147697,0.087011538,3908,28,109187,0,0,1,0,0,0,0,0,2013,2009
9404,30,0,1632,17,0,0.0420684665442,0.227876693,8708,241,1187468,0,0,1,0,1,1,0,0,2014,2013
9405,2,1,1631,0,0,0.0815577879548,0.91149509,6,21,23812,0,0,0,0,0,0,0,0,2009,2006
9406,2,0,1630,1,0,0.000133342167828,0.152341127,1,3,3975,0,0,0,0,0,0,0,0,2009,2007
9407,4,0,1630,2,0,0.0587761625648,0.527491152,154,92,84751,0,0,0,0,0,0,0,1,2008,2006
9408,21,1,1630,4,0,0.0050170016475,0.464652419,876,139,201646,0,0,1,1,0,0,0,0,2008,2006
9409,5,0,1630,7,0,0.64540541172,0.235307053,475,205,846411,0,0,0,0,0,0,0,0,2010,2010
9410,3,0,1630,0,0,0.002881672699,0.093188927,32,16,40053,0,0,1,0,0,0,0,0,2012,2011
9411,5,2,1630,4,0,0.0550634898245,0.1424326,4,3,4651,0,0,1,0,1,0,0,0,2011,2006
9412,8,2,1629,2,0,0.096758954227,0.596625686,2142,240,1875765,0,0,0,0,0,0,0,1,2013,2008
9413,167,0,1628,112,0,0.148395583034,0.92181474,113626,955,11923618,0,0,1,0,0,1,1,0,2014,2013
9414,1,0,1627,1,0,0.198655217886,0.277953297,77,65,63656,0,0,0,0,0,0,0,0,2012,2008
9415,8,0,1627,0,0,0.434086173773,0.017167769,108,77,32829,0,0,1,1,0,0,0,0,2013,2013
9416,3,0,1627,0,0,0.00102033361327,0.566894829,0,23,28938,0,0,1,0,0,0,0,0,2015,2012
9417,25,1,1626,5,0,0.13988225162,0.360891193,5104,120,1455100,0,0,1,0,0,0,0,0,2013,2011
9418,5,0,1626,4,0,0.000100165583717,0.006666446,5,4,9083,0,0,0,0,0,0,0,0,2012,2010
9419,67,0,1625,10,0,0.123277030885,0.682245851,1073,29,39980,0,0,1,0,0,0,0,0,2013,2009
9420,7,0,1625,7,0,0.0116687109694,0.022780705,20,5,13413,0,0,1,0,0,0,0,0,2011,2006
9421,0,0,1625,0,0,0.00328139471821,0.062303841,8,67,50804,0,0,1,0,0,0,0,0,2008,2007
9422,14,1,1625,0,0,0.189493060112,0.085840546,4909,155,1369593,0,0,1,0,0,0,0,0,2013,2009
9423,2,1,1625,0,0,0.0853926464915,0.917383015,522,86,297556,0,0,0,0,0,0,0,0,2010,2008
9424,9,0,1624,0,0,0.0136113511398,0.368190497,45994,1350,8765080,0,0,1,0,0,0,1,0,2013,2011
9425,7,0,1624,1,0,0.0640783011913,0.89647156,294,113,264886,0,0,1,0,0,0,0,0,2011,2009
9426,20,2,1624,0,0,0.74705940485,0.890985429,2241,32,454355,0,0,0,0,0,0,0,0,2014,2013
9427,24,2,1623,30,0,0.034545879811,0.121862426,637,24,44234,0,0,1,0,0,0,0,1,2013,2013
9428,8,0,1623,3,0,0.114746131003,0.716421783,58,6,30372,0,0,0,0,0,0,0,0,2011,2010
9429,3,0,1622,0,0,0.0542175024748,0.968342066,147,7,135503,0,0,0,0,0,0,0,0,2011,2009
9430,3,0,1622,1,0,0.161104056807,0.161104056807,222,71,192243,0,0,0,0,0,0,0,0,2013,2010
9431,10,2,1621,6,0,0.0970244109631,0.089003228,514525,6292,194470129,0,0,1,0,0,0,0,0,2011,2005
9432,2,0,1621,0,0,0.00169890327379,0.122412339,4,51,8333,0,0,1,0,1,0,1,0,2012,2011
9433,38,1,1620,3,0,0.0477761588991,0.934310198,91941,1264,29500337,0,0,1,0,0,0,0,1,2014,2006
9434,1,2,1620,0,0,0.0131657971069,0.92037642,1311,1373,1432063,0,0,0,0,0,0,0,0,2012,2011
9435,11,1,1620,3,0,0.122209623456,0.076088779,93652,3954,51426987,0,0,1,1,0,0,0,0,2011,2009
9436,6,0,1619,1,0,0.00266634556465,0.717315316,32,106,19584,0,0,1,0,0,1,0,0,2011,2010
9437,1,0,1617,2,0,0.0572459585965,0.146365032,9,2,4355,0,0,1,0,0,0,0,0,2009,2009
9438,27,0,1617,15,0,0.00316870841198,0.493834466,50704,683,30677712,0,0,1,1,1,0,0,0,2013,2008
9439,3,0,1616,0,0,0.0169902611524,0.79846096,218,474,1523220,0,0,1,0,0,0,0,0,2011,2006
9440,20,1,1616,1,0,0.2876316607,0.893067002,69383,1815,28436274,0,0,1,1,0,0,0,0,2014,2008
9441,26,0,1616,27,1,0.0836727768183,0.861750603,10606,295,837197,0,0,1,0,0,0,0,0,2013,2012
9442,4,0,1616,0,0,0.0223394390196,0.233654901,2,2,1655,0,0,0,0,0,0,0,0,2013,2013
9443,16,0,1615,2,0,0.267266839743,0.02002551,1211,128,430666,0,0,1,0,0,0,0,0,2012,2011
9444,4,0,1615,0,0,0.00256357621402,0.51371336,11706,698,2503046,0,0,1,0,0,0,0,0,2012,2007
9445,9,0,1615,2,0,0.0539536997676,0.222644284,614,11,57082,0,0,1,0,0,0,0,1,2013,2013
9446,1,2,1614,0,0,0.0325583256781,0.462518394,133,485,95254,0,0,0,0,0,0,1,0,2011,2009
9447,3,16,1613,10,0,0.355761915445,0.142563507,6,2,3074,0,0,1,0,1,0,1,0,2012,2012
9448,4,0,1613,2,0,0.0228881668299,0.115184136,2,8,8540,0,0,0,0,0,0,0,0,2010,2006
9449,22,0,1612,2,0,0.0117109222338,0.057442013,10362,169,1363481,0,0,0,0,0,0,1,0,2013,2008
9450,8,0,1611,0,0,0.0147035783157,0.287015915,44,39,37099,0,0,0,0,0,0,0,0,2013,2012
9451,16,2,1611,15,0,0.00712363421917,0.37429598,700,1129,1123801,0,0,0,0,1,0,0,0,2012,2007
9452,12,1,1610,3,0,0.00237990263849,0.424713373,0,1467,6685548,0,0,1,0,0,0,0,0,2013,2009
9453,11,3,1610,7,0,5.98154983891e-05,0.02113167,1397,60,677492,0,0,1,1,1,1,1,1,2013,2013
9454,98,9,1610,7,0,0.731407403946,0.899249136,14236,670,2670466,0,0,0,0,0,0,1,0,2014,2014
9455,9,0,1610,9,0,0.253797471523,0.250152379,1251,131,568819,0,0,0,0,1,1,1,0,2008,2007
9456,3,1,1608,0,0,0.00863827206194,0.62978822,9,1,1608,0,0,0,0,0,0,0,0,2012,2012
9457,96,3,1607,8,0,0.0983553156257,0.253935307,28981,1589,5940142,0,0,1,0,0,0,1,0,2015,2010
9458,12,0,1607,4,0,0.00157728022896,0.213717833,527,89,195349,0,0,1,1,1,1,1,0,2013,2012
9459,10,2,1606,0,0,0.0288200415671,0.967417181,3547,467,897707,0,0,0,0,0,0,1,1,2015,2012
9460,4,0,1606,2,0,0.0318313464522,0.20698072,15,1,1606,0,0,0,0,0,0,0,0,2010,2010
9461,6,1,1605,4,0,0.488405823708,0.101945736,170,129,102932,0,0,0,0,0,0,0,0,2013,2011
9462,92,0,1604,20,0,0.532169342041,0.246694565,37195,394,6573127,0,0,0,0,0,0,0,0,2014,2009
9463,8,0,1602,1,0,0.00150716223288,0.456905007,20557,89,6452276,0,0,1,0,0,0,0,0,2013,2013
9464,3,3,1602,3,0,0.3641294837,0.367413104,64,26,10903,0,0,1,0,0,0,1,0,2013,2010
9465,3,0,1600,0,0,0.0796531587839,0.141696095,101,287,115436,0,0,1,0,0,0,0,0,2011,2011
9466,1,0,1600,1,0,0.283226251602,0.554830968,135,73,178005,0,0,1,0,1,0,0,0,2009,2009
9467,3,3,1599,2,0,0.161104056807,0.161104056807,1,1,1601,0,0,0,0,0,0,0,0,2013,2009
9468,2,1,1599,4,0,0.0177148543298,0.154528722,683,401,626709,0,0,1,0,0,0,0,0,2007,2006
9469,5,0,1599,0,0,0.0126860924065,0.075488128,77394,2742,30698250,0,0,1,0,0,0,0,0,2015,2013
9470,2,0,1599,0,0,0.00976405013353,0.545371234,3620,628,5573665,0,0,1,0,0,0,0,0,2012,2009
9471,1,0,1599,0,0,0.00914664193988,0.167792439,152,432,406736,0,0,0,0,0,0,0,0,2010,2006
9472,4,1,1598,0,0,0.359440326691,0.130830094,612,42,157369,0,0,1,1,0,0,0,0,2009,2009
9473,20,0,1598,15,0,0.000113513298857,0.253961176,280,30,28008,0,0,1,0,0,1,0,0,2012,2008
9474,5,1,1598,0,0,0.0478440001607,0.440290302,6156,533,2062689,0,0,1,0,0,0,1,0,2009,2007
9475,14,0,1598,1,0,0.00665578758344,0.084720634,61,21,13006,0,0,1,0,0,0,0,0,2010,2008
9476,12,2,1598,6,0,0.10180285573,0.607771397,31,40,8085,0,0,1,0,0,0,0,0,2014,2011
9477,6,0,1597,1,0,0.000190717139049,0.428296,12841,276,5027434,0,0,1,0,0,0,0,0,2009,2006
9478,3,0,1596,1,0,0.0226795077324,0.043127384,21,29,10067,0,0,1,0,0,0,0,0,2007,2007
9479,8,1,1596,1,0,0.012151805684,0.844703078,34,38,28006,0,0,0,0,0,0,0,0,2007,2007
9480,29,0,1596,36,0,0.0179101396352,0.670867085,577,77,33641,0,0,1,1,1,1,1,0,2015,2010
9481,48,1,1596,1,0,0.821335017681,0.656699061,46037,283,9267988,0,0,0,0,0,0,1,0,2014,2012
9482,4,1,1594,0,0,0.0354521386325,0.091429606,130,31,36822,0,0,1,0,0,0,0,0,2010,2010
9483,9,1,1593,3,0,3.04882978526e-05,0.263559073,4,5,2909,0,0,0,0,0,0,0,0,2009,2009
9484,6,0,1593,0,0,0.535665869713,0.050230537,4039,1424,1520418,0,0,1,0,0,0,0,0,2012,2009
9485,2,1,1593,0,0,0.0454967580736,0.038136728,346,79,918332,0,0,1,0,0,0,0,0,2009,2009
9486,20,1,1593,0,0,0.0361994020641,0.05677671,6,2,1598,0,0,0,0,0,0,0,0,2013,2013
9487,27,0,1592,4,1,0.00903750676662,0.150735885,6998,1426,2038699,0,0,1,0,0,1,1,0,2014,2010
9488,4,1,1592,0,0,0.427765667439,0.599342823,5881,3867,5914619,0,0,1,0,0,0,0,0,2014,2011
9489,11,2,1592,1,0,0.0922500118613,0.61798197,16942,3125,16980601,0,0,1,0,0,0,0,0,2013,2006
9490,2,0,1591,0,0,0.145223870873,0.069211625,255,21,194015,0,0,1,0,0,0,0,0,2011,2011
9491,14,1,1590,2,0,0.00458193011582,0.333048016,385,74,69069,0,0,1,0,0,0,0,0,2012,2008
9492,2,1,1590,0,0,0.0238820035011,0.482729614,80,33,267039,0,0,1,0,0,0,0,0,2010,2009
9493,21,0,1590,1,0,0.074423328042,0.022565736,194,23,24998,0,0,1,0,0,0,0,0,2014,2009
9494,34,2,1590,7,0,0.538542807102,0.597811222,2381,139,772083,0,0,1,0,0,0,0,0,2012,2009
9495,2,0,1589,0,0,0.975182175636,0.030358523,7,17,5450,0,0,1,0,0,0,0,0,2009,2009
9496,3,1,1588,0,0,0.109003432095,0.672406733,31,22,79125,0,0,0,0,0,0,0,0,2012,2007
9497,6,0,1587,0,0,0.000679334450979,0.491852999,9680,754,3389052,0,0,1,0,0,0,0,0,2011,2008
9498,2,0,1587,0,0,0.0201307162642,0.415504962,25,46,27511,0,0,1,0,0,1,0,0,2011,2011
9499,45,0,1587,1,1,0.00371201103553,0.100375183,25065,1015,4653906,0,0,1,0,1,0,1,0,2015,2008
9500,2,0,1586,0,0,0.00483408290893,0.106959753,523,491,583401,0,0,1,0,0,0,0,0,2009,2008
9501,5,0,1586,2,0,0.043480258435,0.575163603,1216,87,524354,0,0,1,0,0,0,0,0,2011,2011
9502,1,0,1585,3,0,0.00284356251359,0.047411356,33,5,19639,0,0,1,0,1,0,0,0,2010,2006
9503,1,1,1585,0,0,0.0483872443438,0.486013412,10,18,46023,0,0,0,0,0,0,0,0,2008,2007
9504,0,1,1585,0,0,0.413910508156,0.102992006,1075,221,735511,0,0,1,0,0,0,0,0,2013,2013
9505,8,0,1584,0,0,0.00822334829718,0.131613925,127,776,83074,0,0,1,0,0,0,0,0,2011,2010
9506,6,1,1583,2,0,0.337149530649,0.29155004,1186,134,317049,0,0,0,0,0,0,0,0,2013,2010
9507,26,3,1582,8,0,0.00373353110626,0.178909436,7728,72,268975,0,0,0,0,0,0,0,0,2012,2009
9508,8,1,1582,1,0,0.0744056925178,0.237656683,10,3,7290,0,0,1,0,0,0,0,0,2012,2012
9509,25,0,1582,1,0,0.0793999060988,0.105663978,3638,392,689925,0,0,1,0,0,0,1,1,2014,2008
9510,1,0,1581,1,0,0.0081055527553,0.23578909,9977,4881,8795974,0,0,1,0,0,0,0,0,2009,2009
9511,53,2,1581,13,0,0.00969828572124,0.429037064,48299,679,9190707,0,0,1,0,0,1,1,1,2013,2008
9512,6,0,1581,0,0,0.00436711683869,0.167858884,2195,3102,2475293,0,0,1,0,0,0,0,0,2014,2009
9513,21,0,1581,11,0,0.0528630167246,0.179647952,1088,300,328022,0,0,1,0,0,0,0,0,2013,2012
9514,23,0,1581,12,0,0.00153069046792,0.012073926,1103,1014,541271,0,0,1,0,0,0,1,0,2011,2008
9515,12,0,1581,2,0,0.0554544664919,0.153397337,843,403,292356,0,0,1,0,0,0,1,0,2010,2008
9516,1,0,1580,0,0,0.0271028522402,0.105502144,30,52,29121,0,0,1,0,0,0,0,0,2011,2006
9517,1,0,1580,0,0,0.0120653454214,0.871168792,2,7,10582,0,0,0,0,0,0,0,0,2011,2011
9518,7,0,1580,2,0,0.0340037308633,0.232558742,456,170,382740,0,0,1,0,0,0,0,0,2012,2008
9519,5,1,1578,1,0,0.00418837741017,0.616957545,1261,120,106937,0,0,1,0,0,0,0,0,2012,2009
9520,16,0,1578,5,0,0.00357955787331,0.703851402,484,307,386799,0,0,0,0,0,0,0,0,2013,2006
9521,13,0,1577,1,0,0.000561627035495,0.277601719,64432,1273,15243927,0,0,0,0,0,0,0,0,2014,2011
9522,2,1,1576,2,0,0.0263349860907,0.845485926,115,85,75559,0,0,1,0,0,0,0,0,2009,2006
9523,1,2,1576,1,0,0.00504970550537,0.150789291,3,1,1576,0,0,1,0,0,0,0,0,2009,2009
9524,9,0,1575,3,0,0.00564036797732,0.146365032,10141,121,2807725,0,0,1,0,0,0,0,0,2011,2011
9525,4,0,1575,2,0,0.264894038439,0.693095267,1717,251,1100638,0,0,0,0,0,0,0,0,2013,2007
9526,5,0,1574,0,0,5.0209229812e-05,0.002521469,2551,301,668175,0,0,1,0,0,0,0,0,2014,2013
9527,22,0,1573,4,0,0.330500751734,0.086065821,8250,231,701453,0,0,1,0,0,0,1,0,2014,2013
9528,5,0,1573,2,0,0.0315858609974,0.13041015,2679,286,728085,0,0,1,0,0,0,0,0,2012,2011
9529,19,2,1572,1,0,0.025139817968,0.854270041,31,11,13105,0,0,1,0,0,1,0,0,2013,2012
9530,8,2,1572,0,0,0.227515682578,0.952182651,169090,1351,28831193,0,0,0,0,0,0,0,0,2014,2010
9531,34,0,1572,11,0,0.00267544039525,0.148547977,9986,261,1408483,0,0,1,0,0,0,0,0,2012,2012
9532,3,0,1572,0,0,0.732170164585,0.677913785,7,2,2967,0,0,1,0,0,0,0,0,2008,2008
9533,3,0,1571,2,0,0.00115056021605,0.4719868,41,14,125788,0,0,1,0,0,0,0,0,2012,2011
9534,3,2,1571,1,0,0.0602336972952,0.877220392,26,32,212661,0,0,0,0,0,0,0,0,2010,2006
9535,11,0,1571,1,0,0.275158971548,0.169019282,2679,286,728085,0,0,1,0,0,0,0,0,2012,2011
9536,4,0,1571,4,0,0.0316953919828,0.049918093,1555,145,901885,0,0,1,0,0,0,0,0,2010,2009
9537,5,0,1571,0,0,0.0125996591523,0.475181937,124,17,50868,0,0,1,0,1,0,0,0,2012,2008
9538,3,0,1570,3,0,0.00133549747989,0.150420889,3306,217,4150322,0,0,1,0,0,1,1,0,2009,2006
9539,3,3,1569,0,0,0.0314223878086,0.420108169,1,4,2645,0,0,1,0,0,0,0,0,2008,2007
9540,51,38,1569,12,0,0.488446205854,0.971088231,14236,670,2670466,0,0,0,1,0,0,1,0,2015,2014
9541,3,2,1569,0,0,8.90165938472e-06,0.340510935,31,29,31070,0,0,0,0,0,0,0,0,2012,2012
9542,2,1,1568,0,0,0.00579255213961,0.393313438,2705,309,6768425,0,0,1,0,0,0,0,0,2007,2006
9543,1,0,1568,1,0,0.000790500431322,0.141733959,239,123,310057,0,0,0,0,0,0,0,0,2010,2010
9544,47,12,1568,22,0,0.406494706869,0.146365032,0,1109,3648152,0,0,0,0,0,0,0,0,2014,2008
9545,3,1,1567,1,0,0.0139679992571,0.10236419,21,19,16701,0,0,1,0,0,0,0,0,2010,2007
9546,3,0,1567,1,0,0.00318237626925,0.538532734,561,225,416766,0,0,1,0,0,0,1,0,2011,2008
9547,21,2,1566,9,0,1.49291390699e-05,0.459883511,25085,921,3798956,0,0,1,0,0,0,0,0,2014,2009
9548,3,0,1566,0,0,0.0992192327976,0.246679589,42,3,78031,0,0,0,0,0,0,0,0,2012,2012
9549,14,0,1566,0,0,0.00666363583878,0.111651376,0,1467,6685548,0,0,1,0,0,1,1,0,2014,2009
9550,4,0,1565,2,0,0.0297765508294,0.132053316,63,21,60164,0,0,1,0,0,0,0,0,2008,2008
9551,30,0,1564,2,0,0.0721741616726,0.528713465,14874,523,2399618,0,0,1,0,0,1,0,1,2014,2008
9552,13,0,1564,3,0,0.0635013878345,0.042790525,18376,604,3219720,0,0,1,0,1,0,0,0,2014,2010
9553,9,0,1564,0,0,0.00594704784453,0.699953616,130,235,59987,0,0,0,0,0,0,0,0,2014,2007
9554,11,0,1564,6,1,0.159338191152,0.32595709,601,32,559649,0,0,0,0,0,0,0,0,2012,2009
9555,15,0,1564,0,0,0.0864475890994,0.241161451,159,44,36760,0,0,1,0,0,0,0,0,2014,2008
9556,3,0,1563,0,0,0.000700734206475,0.085444167,244,80,115278,0,0,1,0,0,0,0,0,2012,2010
9557,1,0,1563,0,0,0.161104056807,0.161104056807,3206508,138634,3492826750,0,0,0,0,0,0,0,1,2008,2006
9558,45,0,1563,13,1,0.106634251773,0.168456599,48299,679,9190707,0,0,1,0,0,0,0,0,2015,2008
9559,3,0,1563,4,0,0.0157528370619,0.159246191,40,94,28420,0,0,1,0,1,1,1,0,2010,2007
9560,2,0,1562,3,0,0.000167488964507,0.380595624,0,3,3293,0,0,0,0,0,0,0,0,2007,2007
9561,2,0,1560,0,0,0.00291755795479,0.040316831,1,10,2806,0,0,1,0,0,0,0,0,2011,2010
9562,2,0,1559,0,0,0.00365826487541,0.335875422,43,55,62429,0,0,0,0,0,0,0,0,2012,2008
9563,11,1,1559,0,0,0.317175358534,0.561213315,16942,3125,16980601,0,0,1,0,0,0,0,0,2014,2006
9564,11,2,1559,2,0,0.65548312664,0.420043916,56,41,12867,0,0,1,1,0,0,0,0,2013,2007
9565,0,1,1558,0,0,0.300325125456,0.529764771,1836,81,4486016,0,0,0,0,0,0,0,0,2009,2007
9566,4,1,1558,1,0,0.0111085642129,0.240010202,1618,16,353155,0,0,1,0,0,0,1,1,2010,2010
9567,2,0,1558,0,0,0.161104056807,0.161104056807,58,39,102211,0,0,0,0,0,0,0,0,2009,2008
9568,22,3,1557,6,0,0.00011006816203,0.127699807,327,29,40504,0,0,1,0,0,0,1,0,2012,2007
9569,5,1,1556,0,0,0.00922631006688,0.120000735,849,108,267480,0,0,1,0,0,0,0,0,2014,2008
9570,1,0,1556,0,0,0.0143178580329,0.146365032,0,2,1870,0,0,0,0,0,0,0,0,2011,2011
9571,4,1,1556,0,0,0.237132057548,0.165877089,482,110,219732,0,0,1,1,0,1,0,0,2008,2008
9572,7,0,1556,0,0,4.60747251054e-05,0.949582517,7,27,13962,0,0,0,0,0,0,0,0,2011,2010
9573,22,0,1555,12,0,0.0152324195951,0.25479117,4750,722,778530,0,0,1,1,0,0,0,0,2012,2012
9574,7,0,1554,2,0,0.00351847498678,0.123022214,670,234,327982,0,0,1,0,0,0,0,0,2009,2006
9575,3,3,1554,1,0,0.000200803406187,0.350483954,854,68,3629018,0,0,1,1,1,0,0,1,2010,2007
9576,107,3,1553,11,0,0.158868297935,0.31345728,28981,1589,5940142,0,0,1,0,0,0,0,0,2015,2010
9577,4,4,1553,1,0,0.0050062877126,0.268680781,1359,4,463829,0,0,1,0,0,0,0,0,2012,2012
9578,4,1,1553,3,0,0.0051410398446,0.435915947,186,63,130611,0,0,1,0,0,0,0,0,2007,2006
9579,3,0,1552,1,0,0.976869940758,0.142433226,28,44,23624,0,0,1,0,0,0,0,1,2012,2008
9580,58,6,1552,12,0,0.0451101027429,0.124710098,13248,620,1449916,0,0,1,0,0,0,0,0,2013,2012
9581,11,0,1551,0,0,0.409472316504,0.369958639,373,233,102931,0,0,1,0,0,0,0,0,2010,2010
9582,18,0,1551,1,0,0.000355983938789,0.122975796,86,11,5072,0,0,1,0,0,0,0,0,2014,2014
9583,53,105,1551,63,0,0.0350916907191,0.200388893,1999,203,280848,0,0,1,0,0,0,1,0,2015,2011
9584,5,1,1551,2,0,0.00635648611933,0.252231419,128,31,27657,0,0,1,0,0,1,0,0,2011,2010
9585,1,0,1550,4,0,0.00952289998531,0.676123679,100,106,206390,0,0,0,0,0,0,0,0,2009,2008
9586,1,0,1550,0,0,0.0284779947251,0.157614559,8,14,25291,0,0,0,0,0,0,0,0,2011,2011
9587,3,0,1550,2,0,0.0284618921578,0.027436722,1519,56,434872,0,0,1,0,0,0,0,0,2011,2010
9588,59,1,1549,13,0,0.0217359531671,0.29039374,7668,400,1298159,0,0,1,1,1,1,1,1,2012,2011
9589,6,2,1549,0,0,0.00407612230629,0.95712322,175865,9605,135428852,0,0,0,0,0,0,0,0,2013,2011
9590,14,2,1549,6,0,0.00117638043594,0.062580593,1037,45,280582,0,0,0,0,1,0,0,1,2009,2008
9591,9,9,1549,3,0,0.426483988762,0.826196671,524,51,211981,0,0,1,1,1,1,0,1,2014,2013
9592,2,0,1549,1,0,0.0193595215678,0.588489473,25,118,17209,0,0,1,0,1,1,1,0,2009,2006
9593,115,17,1549,16,0,0.0146845309064,0.471535861,14236,670,2670466,0,0,0,0,0,0,0,0,2015,2014
